Section,University,Degree Name,Department,Major or Minor,Requirement Category,Mode,Course Code,Course Title,Course Description,Credits,Program URL,Degree Type,Entity,Issue,Degree Level,Source Catoid
CATALOG,University at Buffalo,"AI and Language Technology, BS",AI & Society,Major,AI in Language Technology Core (42 credits),required,LIN 438,Semantics,Introduces basic concepts and methods in the analysis of natural language meaning. This course is dual-listed with LIN 538.,3,https://catalogs.buffalo.edu/preview_program.php?poid=8474&catoid=17,BS,,,Undergraduate,17
CATALOG,University at Buffalo,"AI and Language Technology, BS",AI & Society,Major,AI in Language Technology Core (42 credits),required,LIN 467,Computational Linguistics,"Introduces the field of computational linguistics, which is concerned with the understanding and use of language by computers. This course is the same as CSE 467 , and course repeat rules will apply. Students should consult with their major department regarding any restrictions on their degree requirements.",3,https://catalogs.buffalo.edu/preview_program.php?poid=8474&catoid=17,BS,,,Undergraduate,17
CATALOG,University at Buffalo,"AI and Language Technology, BS",AI & Society,Major,AI in Language Technology Core (42 credits),required,LIN 468,Advanced Computational Linguistics,"This course covers key areas in the field Computational Linguistics and considers current challenges for research in this domain, major application areas for automated language processing techniques, the skills needed to make use of language processing algorithms. The course is intended to expand on the content covered in LIN 467 /CSE 467 , and the precise topic coverage may be adapted to respond to student interest and emerging trends.",3,https://catalogs.buffalo.edu/preview_program.php?poid=8474&catoid=17,BS,,,Undergraduate,17
CATALOG,University at Buffalo,"AI and Language Technology, BS",AI & Society,Major,AI & Society Capstone (3 credits),required,AI 494,AI and Society Capstone,"This course is designed to help students lead, document, and demonstrate a nontrivial project at the intersection of artificial intelligence (AI) and society. Students will apply robust research and development methodologies, including ethical AI frameworks, project management techniques, and hybrid agile development approaches, to explore and build AI-driven solutions with real-world impact. There will also be a presentation component at the end of the course where students demonstrate their projects and summarize their learnings in a formal presentation to a wider audience.",3,https://catalogs.buffalo.edu/preview_program.php?poid=8474&catoid=17,BS,,,Undergraduate,17
CATALOG,University at Buffalo,"AI and Language Technology, BS",AI & Society,Major,Additional Degree Requirements Include,required,THE 124,credit hour total,,126,https://catalogs.buffalo.edu/preview_program.php?poid=8474&catoid=17,BS,,,Undergraduate,17
CATALOG,University at Buffalo,"AI and Language and Intercultural Competence, BS",AI & Society,Major,Math Core (4 credits),required,MTH 114,Precalculus,"Covers pre-calculus algebra and trigonometry, emphasizing functions (transformations, combinations, and composite functions). Topics include graphing and applications of linear, inverse, quadratic, polynomial, and rational functions; limits and the derivatives; exponential and logarithmic functions and applications; and trigonometric functions emphasizing sine and cosine. A grade of C or better in this course meets the prerequisite for MTH 121, MTH 131, or MTH 141. Students who intend to take MTH 121 or MTH 131 may wish to consider MTH 113 as an alternative. The trigonometry covered in this course is not used in MTH 121 and MTH 131. Students who need additional background in algebra to prepare for Pre-Calculus should take MTH 112. Course is not open to students who have previously passed a higher level math course, i.e. MTH 108, MTH 115, MTH 121, MTH 122, MTH 131, MTH 136, MTH 137, MTH 138, MTH 139, MTH 141 or MTH 142. Students who have previously passed MTH 113 may wish to consider MTH 109 instead of MTH 114.",4,https://catalogs.buffalo.edu/preview_program.php?poid=8475&catoid=17,BS,,,Undergraduate,17
CATALOG,University at Buffalo,"AI and Language and Intercultural Competence, BS",AI & Society,Major,AI & Society Core (15 credits),required,AI 101,AI & Society,"This course is an introduction to the study of Artificial Intelligence (AI) and Society. Through the examination of case studies covering all sectors of society, it provides a balanced consideration of the advantages and disadvantages of using AI to advance the public good.",3,https://catalogs.buffalo.edu/preview_program.php?poid=8475&catoid=17,BS,,,Undergraduate,17
CATALOG,University at Buffalo,"AI and Language and Intercultural Competence, BS",AI & Society,Major,AI & Society Core (15 credits),required,AI 111,AI & Ethics,"This course introduces students to the ethics of artificial intelligence (AI). The course begins with an overview of the potential risks and benefits of AI. It then examines how artificial intelligence actually works. Once we’ve covered the basic ideas of AI-such as neural networks and machine learning-the course will survey major ethical theories and examine the so-called “alignment problem.” Major topics in AI ethics will then be discussed, such as algorithmic bias, AI warfare, and democratic integrity.",3,https://catalogs.buffalo.edu/preview_program.php?poid=8475&catoid=17,BS,,,Undergraduate,17
CATALOG,University at Buffalo,"AI and Language and Intercultural Competence, BS",AI & Society,Major,AI & Society Core (15 credits),required,AI 211,Technological Disruption and Diffusion,"This course surveys the history of human technologies and the way that they result in disruptions to pre-existing social patterns, from the rise of farming to the invention of the printing press to the latest developments in Artificial Intelligence. The goal of this course is to help students understand and situate today’s disruptive technologies in their historical context.",3,https://catalogs.buffalo.edu/preview_program.php?poid=8475&catoid=17,BS,,,Undergraduate,17
CATALOG,University at Buffalo,"AI and Language and Intercultural Competence, BS",AI & Society,Major,AI & Society Core (15 credits),required,AI 321,AI & Policy,"This course explores the intersection of politics, philosophy, and economics (PPE) within the rapidly evolving field of artificial intelligence. Through a combination of case studies and foundational readings, students will gain a better understanding of the implications AI has for the economy and society more broadly. Students will tackle the ethical dimensions of AI with help from the PPE toolkit, drawing on core concepts within economics and philosophy to explore the potential consequences AI has for economic dynamism, employment, and the future of work. Furthermore, students will engage with the nature of capitalism, feudalism, and socialism in the context of AI. They will assess whether AI exacerbates existing inequalities or provides opportunities for more equitable societal structures.",3,https://catalogs.buffalo.edu/preview_program.php?poid=8475&catoid=17,BS,,,Undergraduate,17
